organism,avg_length,std_length,total_aa,bootstrap_length_std,sequence_count,taxonomy_group,%A,%C,%D,%E,%F,%G,%H,%I,%K,%L,%M,%N,%P,%Q,%R,%S,%T,%V,%W,%Y,N_term_%A,N_term_%C,N_term_%D,N_term_%E,N_term_%F,N_term_%G,N_term_%H,N_term_%I,N_term_%K,N_term_%L,N_term_%M,N_term_%N,N_term_%P,N_term_%Q,N_term_%R,N_term_%S,N_term_%T,N_term_%V,N_term_%W,N_term_%Y,bootstrap_std_%A,bootstrap_std_%C,bootstrap_std_%D,bootstrap_std_%E,bootstrap_std_%F,bootstrap_std_%G,bootstrap_std_%H,bootstrap_std_%I,bootstrap_std_%K,bootstrap_std_%L,bootstrap_std_%M,bootstrap_std_%N,bootstrap_std_%P,bootstrap_std_%Q,bootstrap_std_%R,bootstrap_std_%S,bootstrap_std_%T,bootstrap_std_%V,bootstrap_std_%W,bootstrap_std_%Y
Thermocrinis_albus__strain_DSM_14484___JCM_11386___HI_11_12_,301.2933417085427,194.7486880917458,479658,6.515999204143598,1592,Bacteria,6.306785251158117,0.9400447819071088,4.775485867013581,7.990901850902101,4.377077000696329,7.20805240400452,1.9261640585583895,6.174399259472374,6.694561541765174,11.466086253122016,2.400668809860359,2.8155477444345762,4.359564523056011,2.8024133862043374,6.174190777595704,5.366740469251008,4.433367107397354,8.68702283710477,1.1312226628139217,3.9697034136822484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245083451983077,0.02689678448380043,0.04480380312908852,0.08991426481466273,0.05376338907669488,0.06790183064278851,0.03483390100764217,0.05870643742498071,0.0702798050546243,0.09966699489006589,0.031447242816850324,0.038002144090577145,0.041616235648765904,0.04147928173748572,0.04813973814786963,0.053566664137240254,0.040376448521874296,0.07254123796199448,0.029368719232543326,0.04733581417623839
Persephonella_marina__strain_DSM_14350___EX-H1_,304.0078125,239.97201158721583,622608,5.6571617821925555,2048,Bacteria,5.535585793950608,0.7418793205355536,5.6989309485262,8.177537069873821,4.992386863002082,6.490440212782361,1.5067265438285407,9.359821910415542,9.185394341222727,9.283048081617968,1.998689384010485,4.240870660190682,3.6708490735743835,2.328110143139825,4.663929792100326,5.675963045768766,4.5621000693855525,6.838813507054198,0.8037159818055664,4.245207257214813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833032903129167,0.027494986499308177,0.055545666177683584,0.09769982914476051,0.07048239222996289,0.06326894070346246,0.024632995497619506,0.06123173217670294,0.08294039697851824,0.07564019224632093,0.029682706646201727,0.0870115780503841,0.0440863923985282,0.0432699567679307,0.05056821100928354,0.06258558281487846,0.04629560411949338,0.05980793406511359,0.026304034392465078,0.050560804073500415
Picosynechococcus_sp.__strain_ATCC_27264___PCC_7002___PR-6_,310.8232148474363,227.329157078427,988107,7.059274388285246,3179,Bacteria,8.980403944107268,1.0191203989041673,5.180309419931242,6.14052931514502,4.064640772709838,7.021101965677806,1.968207896513232,6.28383363340205,4.169892531881668,11.278029606105413,1.9395672735847433,3.7381579120479866,5.124647431907678,5.752919471271836,5.255200094726583,5.471775829945543,5.803723685795162,6.382102343167288,1.489717206739756,2.93611926643572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371874242426281,0.02490941674056638,0.04738304231862554,0.07055590012000038,0.052902158825999336,0.06764545013001755,0.03866203432507858,0.05372036294656914,0.058606978480918656,0.08563586051783723,0.027088578469039348,0.04188937798684791,0.05195305329378577,0.07850931122463313,0.05245307647001727,0.046916002632988556,0.04523226518685501,0.05719247843559103,0.030916232390404464,0.03556095745504127
Shewanella_denitrificans__strain_OS217___ATCC_BAA-1090___DSM_15013_,340.43627582506036,296.02287030095334,1268806,8.041097166083746,3727,Bacteria,9.289205757223721,1.0127631805019837,5.478378885345751,5.639317594651979,4.022443147336945,6.798438847231177,2.2701658094302832,6.193381809354621,5.183850013319609,10.929172781339307,2.5404198908264934,4.301051539794106,3.8823114014277986,5.013690036144217,4.312794863832611,6.9652886256843045,5.334936940714341,6.640179822604875,1.1867062419313905,3.005502811304486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07596297833617388,0.023983619061039685,0.050064537290217904,0.06359839917376137,0.044509870706930105,0.06534684583437075,0.03169545915835147,0.04919188551782301,0.05263849370363309,0.08922390112141734,0.03856762307942163,0.03935402368508023,0.04222799908814716,0.06637160073251319,0.05386485839574082,0.05932009483607468,0.04265033355436421,0.0609892586724126,0.026258115117142832,0.038638723818456
Desulfitobacterium_hafniense__strain_Y51_,319.29397686477864,208.49262348650387,1600937,6.795924728681151,5014,Bacteria,8.20400802779872,1.1931137827409823,4.834168989785357,7.0813529826595305,4.056187095432238,7.681563984091816,1.9290577955284938,7.016266099165676,5.835645000396643,10.437512531723609,2.7327746188638278,3.769792315375308,4.140325321983314,3.920703937756451,4.799564255183059,5.822277828546658,5.168410749454851,6.832623644778027,1.1335861436146457,3.4110648951207945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06507929162071581,0.022913982223189484,0.04800494777353014,0.07525240514598389,0.0469778038258515,0.057545312284026186,0.029172808054877323,0.060273782526094444,0.06443809203787593,0.08450655758949409,0.030726731573570372,0.047815294706682075,0.043949944070397345,0.05222694203516557,0.06336614647078934,0.05025584071705588,0.04402204045342823,0.05851651874682817,0.031143164120102387,0.04614878945992832
Synechococcus_sp.__strain_WH7803_,289.0422924901186,207.47178719074066,731277,5.735189375033746,2530,Bacteria,10.626752926729544,1.2262111347683573,5.442807581805527,5.620715542810727,3.087338997397703,8.300001230723788,2.107135873273739,4.221109100928923,2.507257851675904,12.590030863817677,2.047650890155167,2.6228091407223255,5.557675135413803,4.740611286831118,7.281645669151361,6.495486662372809,4.86737583706311,7.102917225620388,1.760892247397361,1.7935748013406683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468011068551186,0.027178722978004763,0.06542641722732428,0.06755382461098935,0.05120828979717405,0.06957095503098906,0.0445556327870883,0.05991657364623066,0.062251519051580585,0.11333703979864472,0.030648921810600107,0.04429005083794119,0.05953343071639698,0.0599983671887612,0.07807275846906682,0.06071428413480873,0.055082514543257396,0.061327822391843485,0.04538416133186627,0.03497949409970477
Brevibacillus_brevis__strain_47___JCM_6285___NBRC_100599_,308.1126210293868,307.407407422649,1813859,13.477602900367705,5887,Bacteria,7.998637159779233,0.7648334297208328,4.958103138116027,7.106285549207518,4.1324601305834685,7.079546976914965,2.1941617292193056,6.647153940852073,5.674090433710669,10.070021980760355,2.902210149741518,3.605296773343463,4.08874118660822,4.29603403572163,4.882738956004849,5.968490384313224,5.641342574036901,7.442199200709647,1.2241855623838458,3.3234667082722527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689609655357675,0.022577018676957092,0.04564468130846011,0.06793504925951756,0.04758770750563764,0.0771021404939532,0.03681581092195612,0.05999087325123436,0.0634432932592037,0.08594714383100728,0.0378890275735127,0.042394938627605606,0.04850127562922223,0.06879429015188385,0.06692083930138978,0.05998046465001729,0.05505273708222946,0.05830432667775253,0.024716949599348493,0.03874010397350691
Bacillus_licheniformis__strain_ATCC_14580___DSM_13___JCM_2505___CCUG_7422___NBRC_12200___NCIMB_9375___NCTC_10341___NRRL_NRS-1264___Gibson_46_,288.48366954851105,208.03131569935923,1201245,6.626867857261077,4164,Bacteria,8.047567315576757,0.7682862363631066,5.153902825818213,7.3979912507440195,4.550778567236493,7.212433766633784,2.185316067912874,7.15540959587761,7.089311505979214,9.748136308579848,2.744236188287984,3.796144833069024,3.7506087434286925,3.5848640368950546,4.395855966101836,6.027912707232912,5.225661709309924,6.7475827162652084,1.0296817052308231,3.3883179534566223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212635766462259,0.021365452908050406,0.050641185777404375,0.07752928772221654,0.05327248256206228,0.06118102262299824,0.03543633558355408,0.06499023780549218,0.06204520114528557,0.06770428504602932,0.03241830124438067,0.042214471502264546,0.03940935346052041,0.040051964712118054,0.04889473223181503,0.04825570985644991,0.036897156637046784,0.05418628613341015,0.029062832926585066,0.04081194919621155
Mycolicibacterium_paratuberculosis__strain_ATCC_BAA-968___K-10_,337.21385542168673,251.75095064738917,1455415,11.153794517759417,4316,Bacteria,13.413425036845162,0.8589989796724645,6.128973523015772,5.002971661003906,2.946582246300883,8.963354094880154,2.311024690552179,4.081859813180433,2.125029630723883,9.835339061367376,1.9959255607507136,2.1897534380228323,6.183734536197579,3.098909932905735,7.780736078712945,5.245789001762384,5.744409670094097,8.473665586791396,1.4907088356242035,2.128808621595902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11136777297440045,0.020147412265419447,0.05523741412325591,0.06813938305132947,0.03268333187753261,0.05312001388533559,0.029859095250463492,0.049008611311944915,0.06664516577621846,0.0811509504174021,0.02786188816830384,0.03830594433558191,0.06371994555301923,0.03951306967722238,0.07304333270514504,0.038745160863307024,0.046554839517860554,0.061849582468488304,0.02971408921171558,0.034796097582367985
Candidatus_Pantoea_edessiphila,333.63860667634253,210.16864820089785,229877,8.0661474092516,689,Bacteria,5.368958181984278,1.3872636235900067,4.658143267921541,5.098378698173371,4.217037807175141,5.896196661692992,2.173336175432949,11.259934660709858,7.818529039442833,10.131940124501364,2.3908437990751574,7.249964111242099,3.325691565489371,3.432705316321337,4.220952944400701,6.570905310231123,4.805613436750958,5.358082800802168,1.0244609073548028,3.611061567707948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07915666646551196,0.029922431798568943,0.054183481113953484,0.0794629233749744,0.06345359734115305,0.0805280077115592,0.03361357119626737,0.10126764247367646,0.09012839977016657,0.10271884597846982,0.03712750928685847,0.10117549719872503,0.043778848657632465,0.04147932751751734,0.06630100851372446,0.05760246580593774,0.05175631972117179,0.06835529687103609,0.03258615039216698,0.049483008271289555
Cupriavidus_metallidurans__strain_ATCC_43123___DSM_2839___NBRC_102507___CH34_,313.5666247642992,215.0655998730588,1995538,8.433857617697846,6364,Bacteria,12.494525285912871,0.9678091822856792,5.333148253754126,5.12713864631994,3.494997339063451,8.274610656374373,2.2660054581771933,4.6380474839366626,3.1235185699295127,10.210178909146306,2.633625618755443,2.7651690922447982,5.337808651100605,3.768457428523035,7.083553407652472,5.539909538179679,5.5038290425940275,7.643101760026619,1.4066883216455912,2.3878773543776166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885909569682513,0.023108234970583202,0.040437726549728624,0.06316070045946891,0.04297665106786912,0.06458638529524843,0.03543798751787305,0.048499799875201546,0.06421266293813978,0.07631369208848975,0.03420112086751712,0.04060526492525003,0.04711812235132253,0.05775176141605257,0.0638910252169064,0.054601267379935,0.038597510103790825,0.05095925568141459,0.02927126484334128,0.03509125920663111
Jonesia_denitrificans__strain_ATCC_14870___DSM_20603___BCRC_15368___CIP_55.134___JCM_11481___NBRC_15587___NCTC_10816___Prevot_55134_,328.5182364729459,215.18955890241847,819653,7.11837874448248,2495,Bacteria,11.756438395272145,0.631242733205393,6.263504190187799,5.214401704135774,2.9410006429550064,8.160160458145093,2.709073229769183,4.826188643242933,2.263274824834412,9.484135359719296,2.019269129741488,2.5443693855814598,5.372029383165803,3.4403582979626743,6.5222722298338445,5.944832752396441,7.4254593102203,8.8822953127726,1.4755024382269082,2.124191578631445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148781737735886,0.018604883402566032,0.05831722217642355,0.06622999469724522,0.04161524692319279,0.07563180729954518,0.04964892295796347,0.04641685985370182,0.05076937355868464,0.06724310207675022,0.02506983843042321,0.05172457326948078,0.05714481508013211,0.0457971223369216,0.0643173928565195,0.04934577783882663,0.08327953487981754,0.08750601282552634,0.03127802823951151,0.03690295242895823
Rhizobium_meliloti__strain_1021_,308.84681471875507,198.30271140181762,1905272,6.94345608684897,6169,Bacteria,12.124148153124594,0.8610319156529881,5.4940711877359245,6.037405682758157,3.914296751329994,8.5383084409995,2.0464794528025396,5.4774331434041965,3.4187244655881153,10.020668964851213,2.5186430074026176,2.67284671165062,4.957874781133612,2.898063898487985,7.168950155148451,5.663915703374636,5.157478827170084,7.455208495164994,1.2988696627043277,2.27558059951545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03242016534284325,0.0,99.9189495866429,0.0,0.0,0.0,0.016210082671421624,0.0,0.0,0.016210082671421624,0.016210082671421624,0.0,0.09350307917322367,0.02327219147662329,0.042462335715899566,0.07586826253189756,0.04738202007851526,0.06041692250903958,0.03494995393995684,0.04430178770232542,0.04928779541780245,0.07116834015893667,0.03218383517219305,0.03651022703787771,0.04616535406350156,0.039980981144603495,0.06350141261489453,0.05197091996538009,0.03972340260193933,0.053612771923602955,0.03280039815308797,0.037555837416383395
Thermosediminibacter_oceani__strain_ATCC_BAA-1034___DSM_16646___JW_IW-1228P_,296.4388656438866,190.2762895010109,637637,6.1517964923752135,2151,Bacteria,7.7631944193953615,1.038208259558338,5.08141779727337,7.7277510558515266,4.1863944532704345,7.632869485302766,1.531278768327434,7.936333682016571,7.175555998161963,9.877563566731542,2.6345710804109546,3.7951059929081903,4.044777828137326,2.4904451906021765,5.510972543939577,5.188375204073791,4.625515771512632,7.707206451319482,0.7435264892093778,3.3089359619971863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06798126949752155,0.028464198838894634,0.045301569463225604,0.0784752060143768,0.05544280478762006,0.06653719422127675,0.025562749987149302,0.07093700631767129,0.06566213283640082,0.0697581261193812,0.03262174475878197,0.03481102722430319,0.044966196637334026,0.0320669009783045,0.05950864297711475,0.04767736644520478,0.043706785316893135,0.0579623112522577,0.025621438773820646,0.04040756327164627
Nakamurella_multipartita__strain_ATCC_700099___DSM_44233___CIP_104796___JCM_9543___NBRC_105858___Y-104_,334.3048994729651,234.17332669372993,1712643,8.70482579250728,5123,Bacteria,13.896124294438478,0.7103056503894857,6.225173605941226,4.656078353749147,2.768352774045729,9.286173475733122,2.061024977184387,4.018934477296202,1.6824872434009892,10.250122179578582,1.7740416420701806,1.778304059865366,6.248529319887449,3.0674810804119717,7.775876233400656,5.251649059377816,6.278483023023479,8.882528349457534,1.5102388530475996,1.8780913477006007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10591681422199109,0.020253333950607223,0.05647382711794746,0.06165196276670096,0.04514810436666156,0.05852402828824099,0.03363967525670328,0.04517423742620147,0.050289249901071295,0.07263757099088619,0.025599604394547164,0.03600041693133862,0.06379653850734283,0.03858244714162926,0.07792828341448188,0.050600519314149515,0.055682988387288544,0.060554265415041546,0.028828986187495617,0.03456203492263819
Streptosporangium_roseum__strain_ATCC_12428___DSM_43021___JCM_3005___KCTC_9067___NCIMB_10171___NRRL_2505___NI_9100_,329.44031267448355,244.93672854015506,2950137,8.06798708957817,8955,Bacteria,13.244334076688641,0.7695913782987027,5.7180734318440125,5.636585690766226,2.83725806632031,9.61196039370375,2.1805089051796576,3.6186794037022683,1.9671628809102764,10.590559014716943,1.9084198462647666,1.741986897557639,6.115105840847391,2.5864222576782026,8.217889542078893,5.103593494132645,5.832271518237967,8.664919629156206,1.566401831508164,2.088275900407337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169181514265728,0.019202008199493158,0.046543082194971254,0.0636100842730075,0.040737009688571184,0.06303112322528955,0.03185699723249911,0.046940371168574156,0.05534420616515222,0.08582822470798922,0.027495801202913603,0.0410412913703789,0.08197964273391578,0.03656167541787863,0.06228759059049374,0.051781420653783994,0.054660849932014234,0.06251314009663975,0.028206956995595358,0.03828246551626793
Brucella_anthropi__strain_ATCC_49188___DSM_6882___CCUG_24695___JCM_21032___LMG_3331___NBRC_15819___NCTC_12168___Alc_37_,314.3577885221778,206.14115032739207,1495400,6.575950028429348,4757,Bacteria,11.27798582319112,0.7785207971111407,5.64450983014578,5.884445633275378,3.960946903838438,8.24675672060987,1.9747224822789888,5.930587133877223,4.135014043065401,9.906112077036244,2.5852614685034103,3.1407650127056304,4.727564531229103,3.237127190049485,6.446770094957871,5.836431723953457,5.347599304533904,7.270629931790825,1.275377825331015,2.392871472515715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863455887796226,0.02148839487171577,0.05312488500125738,0.06851691339258036,0.046322163666960625,0.060987877397577585,0.030616581014860946,0.05230616862589976,0.053181470811002,0.07780459589920662,0.030073536887429943,0.030632083596633185,0.03909226311004623,0.0369432790042805,0.06459736447648808,0.04148297854702728,0.042500086349814545,0.06457031852392399,0.0246614893830416,0.03571125378442019
Syntrophomonas_wolfei_subsp._wolfei__strain_DSM_2245B___Goettingen_,321.63849575414474,228.0134384409526,795412,6.737995925763092,2473,Bacteria,7.793571130433033,1.1835375880675676,5.125016972336349,7.501269782200922,3.9189753234801588,7.148370907152519,1.6889360482366371,7.681176547499911,6.076222133938136,10.51027643535677,2.6650339698169,4.261690796719185,3.9213640226700126,3.814878327206529,5.255766822728347,6.101366335936596,4.398978139630783,6.508702408311668,0.9718234072405244,3.47304290103745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974471997017882,0.026950538426553233,0.045431792020092295,0.08294012383222475,0.044025552939581714,0.06739639355520714,0.023640183070051383,0.050430680698218044,0.05991136288343497,0.07949372767429888,0.03483100003507995,0.047888815195541716,0.04066569348968036,0.0418376957187893,0.060991851778322184,0.04961874560472916,0.05028335617958642,0.05798323094993185,0.024659772633612805,0.043104776069032194
Streptomyces_pristinaespiralis__strain_ATCC_25486___DSM_40338___CBS_914.69___JCM_4507___KCC_S-0507___NBRC_13074___NRRL_2958___5647_,313.5728226041363,212.68289060435845,2152991,7.361990680760196,6866,Bacteria,13.265359678698147,0.8272212935400102,6.016420876817413,5.786601058713204,2.7869600941202264,9.61606434954907,2.318356184489392,3.2019177042542215,2.248406983587019,10.028420926980187,1.858112737117805,1.8149170154450252,6.090039391711344,2.7342427348744143,8.166731769895927,5.118274995111452,6.106156505066672,8.409324516451765,1.519328227568067,2.087142956008641,0.29129041654529564,0.029129041654529564,0.10195164579085349,0.05825808330905913,0.05825808330905913,0.17477424992717738,0.05825808330905913,0.0,0.07282260413632391,0.05825808330905913,98.00466064666472,0.014564520827264782,0.14564520827264782,0.07282260413632391,0.3058549373725605,0.14564520827264782,0.1602097290999126,0.10195164579085349,0.07282260413632391,0.07282260413632391,0.08562891008580452,0.014831926530807166,0.048576534270732545,0.06634842676416218,0.04152412699041443,0.06768805514496676,0.036244361786382635,0.04443256386218808,0.05420894271423314,0.07257501012286441,0.031171353169909165,0.035634211161476914,0.06698092407326119,0.05274058558427054,0.08624726847147664,0.046663498594510494,0.05787112876909094,0.06126897223272137,0.029924937905342494,0.03588883424557445
